Week,Contestant,Min Vote,Max Vote,Range,Certainty
2,Valerie Harper,0.045345284008955294,0.5791505397200427,0.5338052557110874,0.4661947442889126
2,Brant Daugherty,0.03156585562701193,0.581565855627012,0.55,0.44999999999999996
2,Elizabeth Berkley Lauren,0.02573023872465372,0.5885953580869805,0.5628651193623267,0.43713488063767325
2,Leah Remini,0.030420571676177607,0.5956308575142664,0.5652102858380887,0.43478971416191126
2,Corbin Bleu,0.021094376812497137,0.5974623478281186,0.5763679710156214,0.4236320289843786
2,Amber Riley,0.029940356217986464,0.6038926411923756,0.5739522849743892,0.4260477150256108
2,Keyshawn Johnson,0.0,0.04628530563151583,0.04628530563151583,0.9537146943684842
2,Bill Engvall,0.042631999538664075,0.6048125708354253,0.5621805712967612,0.43781942870323876
2,Christina Milian,0.023310691698226013,0.573310691698226,0.55,0.44999999999999996
2,"Nicole ""Snooki"" Polizzi",0.042929838623476095,0.5797206575085604,0.5367908188850843,0.4632091811149157
2,Jack Osbourne,0.033605648054561885,0.6004084720818428,0.5668028240272809,0.4331971759727191
2,Bill Nye,0.051978976342931756,1.0,0.9480210236570682,0.051978976342931804
3,Valerie Harper,0.06067494106777824,1.0,0.9393250589322217,0.060674941067778265
3,Brant Daugherty,0.018524554919731304,0.9537049109839462,0.9351803560642149,0.0648196439357851
3,Elizabeth Berkley Lauren,0.026939755081360886,0.9544899591802267,0.9275502040988658,0.0724497959011342
3,Leah Remini,0.03185323508161443,0.9553088725136024,0.923455637431988,0.076544362568012
3,Corbin Bleu,0.02760515513038686,0.9555210310260774,0.9279158758956906,0.07208412410430942
3,Amber Riley,0.037620484527013956,0.9562700807545023,0.9186495962274883,0.08135040377251168
3,Bill Engvall,0.03852292729150185,0.9564204878819169,0.917897560590415,0.08210243940958495
3,Christina Milian,0.02174190105725647,0.9527177376321571,0.9309758365749006,0.06902416342509943
3,"Nicole ""Snooki"" Polizzi",0.02797452401131982,0.9534968155014151,0.9255222914900952,0.07447770850990476
3,Jack Osbourne,0.04087475297451365,0.9558392504249305,0.9149644974504167,0.08503550254958325
3,Bill Nye,0.0,0.05720048083808548,0.05720048083808548,0.9427995191619145
4,Valerie Harper,0.0,0.07181321300768823,0.07181321300768823,0.9281867869923117
4,Brant Daugherty,0.062054726959210646,1.0,0.9379452730407893,0.06205472695921066
4,Elizabeth Berkley Lauren,0.0430449696955892,1.0,0.9569550303044108,0.04304496969558924
4,Leah Remini,0.05630535509327385,1.0,0.9436946449067262,0.056305355093273834
4,Corbin Bleu,0.041078131659393544,1.0,0.9589218683406064,0.04107813165939356
4,Amber Riley,0.046854761118156285,1.0,0.9531452388818438,0.04685476111815623
4,Bill Engvall,0.06765194506767594,1.0,0.9323480549323241,0.06765194506767591
4,Christina Milian,0.04878808320623343,1.0,0.9512119167937666,0.0487880832062334
4,"Nicole ""Snooki"" Polizzi",0.05180874954178012,1.0,0.9481912504582198,0.051808749541780164
4,Jack Osbourne,0.055980544031002374,1.0,0.9440194559689976,0.05598054403100239
5,Brant Daugherty,0.07173185668768621,0.5879756888346575,0.5162438321469712,0.4837561678530288
5,Elizabeth Berkley Lauren,0.07687724756260408,0.5961263485375624,0.5192491009749584,0.48075089902504164
5,Leah Remini,0.09033532019199148,0.7801117733973304,0.689776453205339,0.310223546794661
5,Corbin Bleu,0.06946316906900257,0.6068335019655475,0.5373703328965449,0.4626296671034551
5,Amber Riley,0.0788996438903935,0.6145542540921402,0.5356546102017467,0.46434538979825335
5,Bill Engvall,0.0877679399410805,0.6158259549558104,0.5280580150147299,0.47194198498527007
5,Christina Milian,0.0,0.06216976757883319,0.06216976757883319,0.9378302324211668
5,"Nicole ""Snooki"" Polizzi",0.06799815230850036,0.5859990218103825,0.5180008695018822,0.4819991304981178
5,Jack Osbourne,0.0739537850067253,0.6105076422782297,0.5365538572715044,0.4634461427284956
7,Brant Daugherty,0.08090583978340665,0.8634843066305677,0.7825784668471611,0.21742153315283885
7,Elizabeth Berkley Lauren,0.08727394762108445,0.8663638651789534,0.7790899175578689,0.22091008244213106
7,Leah Remini,0.09685641047538937,0.8693712820950779,0.7725148716196885,0.22748512838031154
7,Corbin Bleu,0.08071254302267579,0.8701781357556689,0.7894655927329931,0.2105344072670069
7,Amber Riley,0.08439087998848796,0.8730156945423151,0.7886248145538272,0.21137518544617284
7,Bill Engvall,0.10121590360525476,0.9155716774777315,0.8143557738724767,0.1856442261275233
7,"Nicole ""Snooki"" Polizzi",0.0,0.08496204549449556,0.08496204549449556,0.9150379545055044
7,Jack Osbourne,0.08593957102658228,0.8714848927566455,0.7855453217300632,0.2144546782699368
8,Brant Daugherty,0.0,0.09800646432056234,0.09800646432056234,0.9019935356794376
8,Elizabeth Berkley Lauren,0.11288388610710844,0.7797062858176601,0.6668223997105517,0.3331776002894483
8,Leah Remini,0.09914320936261051,0.5278982359277653,0.4287550265651548,0.5712449734348453
8,Corbin Bleu,0.09569894969828381,0.5309760343600863,0.43527708466180254,0.5647229153381974
8,Amber Riley,0.10872993486480075,0.5420022525779083,0.4332723177131076,0.5667276822868924
8,Bill Engvall,0.12746464855145506,0.5434740756044003,0.41600942705294525,0.5839905729470547
8,Jack Osbourne,0.09424583711419429,0.5363920173546781,0.4421461802404838,0.5578538197595162
